,BRK.B,JPM,JNJ,UNH,PG,BAC,CMCSA,XOM,INTC,VZ,PFE,KO,T,ABT,PEP,CSCO,WMT,ABBV,WFC,MRK,CVX,LLY,MDT,C,DIS,HON,PM,NEE,ORCL,AMGN,MS,RTX,CAT,GS,IBM,GE,BLK,MMM,TGT,CVS,SCHW,DE,ANTM,AXP,MO,CI,MDLZ,PLD,TFC,GILD,PNC,USB,DHR,TMUS,CME,UPS,DUK,GM,QCOM,CSX,COP,FDX,COF,BMY,NSC,MMC,SO,APD,ITW,CB,BX,FCX,D,WM,NEM,HCA,PGR,ETN,EMR,F,HUM,NOC,DOW,JCI,EOG,GD,AIG,DD,LMT,TEL,TT,KMB,EXC,TROW,SLB,MET,AEP,PPG,PRU,SPG,BK,BIIB,TRV,MPC,CARR,PH,EBAY,ALL,SYY,SRE,STZ,WBA,GIS,XEL,CMI,CTSH,MAR,ADM,PSX,HPQ,LUV,DFS,IFF,KMI,AFL,ZBH,SWK,OTIS,CTVA,TDG,WLTW,GLW,DHI,VLO,WMB,PCAR,PEG,WELL,NUE,MCK,KKR,DAL,AMP,ADI,LYB,FITB,WEC,STT,EQR,AVB,WY,LEN,AWK,CBRE,ES,BBY,LH,KHC,DTE,ED,SYF,VFC,IP,DELL,CCL,OXY,URI,NTRS,KDP,CDW,TSN,OKE,HIG,FTV,DLTR,VIAC,RSG,RF,PPL,KEY,LVS,WDC,KR,GRMN,DOV,XYL,CFG,EIX,ETR,AEE,VTR,BAX,QRVO,MTB,HPE,ALLY,FE,GWW,STX,APTV,AVGO,BDX,ICE,AJG,LHX,EXR,CNC,KMX,HBAN,ALXN,NDAQ,MAA,ESS,MSI,HOLX,IR,UNP,FIS,AME,HES,CLX,n/a,PCG,DRE,WTW,SUM
10/29/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/01/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/02/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/03/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/04/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/05/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/08/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/09/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/10/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/11/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/12/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/15/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/16/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
11/17/2021,2.88,2.91,2.53,2.19,2.02,1.91,1.52,1.48,1.29,1.26,1.44,1.21,1.15,1.25,1.24,1.23,1.16,1.13,1.13,1.13,1.17,1.18,1.0,0.85,0.0,0.87,0.88,0.89,0.87,0.72,0.85,0.77,0.63,0.76,0.71,0.67,0.68,0.6,0.67,0.67,0.67,0.56,0.54,0.59,0.5,0.41,0.48,0.55,0.47,0.52,0.5,0.47,0.58,0.43,0.41,0.39,0.45,0.41,0.43,0.4,0.54,0.31,0.43,0.78,0.35,0.46,0.39,0.34,0.35,0.38,0.47,0.28,0.35,0.37,0.26,0.37,0.31,0.35,0.34,0.33,0.3,0.31,0.26,0.29,0.28,0.28,0.28,0.21,0.48,0.27,0.24,0.27,0.28,0.27,0.25,0.24,0.24,0.2,0.24,0.25,0.24,0.25,0.23,0.23,0.27,0.21,0.26,0.22,0.23,0.24,0.2,0.21,0.22,0.2,0.19,0.23,0.0,0.2,0.18,0.2,0.18,0.22,0.2,0.19,0.19,0.18,0.17,0.21,0.18,0.19,0.18,0.17,0.16,0.17,0.19,0.16,0.18,0.21,0.17,0.18,0.2,0.16,0.18,0.54,0.15,0.17,0.17,0.17,0.17,0.18,0.16,0.16,0.18,0.18,0.17,0.14,0.16,0.15,0.0,0.15,0.17,0.14,0.13,0.16,0.12,0.16,0.15,0.13,0.14,0.15,0.14,0.15,0.15,0.14,0.13,0.14,0.15,0.0,0.13,0.12,0.0,0.0,0.13,0.14,0.13,0.13,0.0,0.13,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.42,0.39,0.18,0.26,0.13,0.22,0.12,0.14,0.0,0.13,0.13,0.12,0.0,0.0,0.0,0.38,0.22,0.17,0.13,0.12,0.0,0.0,0.0,0.0,89.88999999999997
