,TECH,CGNX,MOH,FICO,SEDG,XPO,SBNY,CPT,CDAY,MASI,GGG,FDS,BRO,WSM,MPW,LII,TTC,NDSN,STLD,RH,TREX,RPM,AXON,CREE,JAZZ,FIVE,DAR,DECK,WTRG,CABO,RGEN,LAD,OC,TRGP,HUBB,AZPN,CSL,EWBC,JLL,MIDD,CLF,UGI,RS,MANH,WSO,LEA,OLED,PEN,Y,MKSI,SYNH,NBIX,ATR,FHN,SCI,ACM,RUN,LAMR,CIEN,CONE,WEX,AMED,BLDR,STOR,OHI,SAM,LSI,KSS,AFG,OSK,NNN,ARW,UTHR,CPRI,G,DCI,EHC,GNTX,ITT,AGCO,LECO,REXR,AIRC,IIVI,FSLR,RGA,HRC,PII,CBSH,CHE,RGLD,BC,JBL,SMG,IAA,LSCC,TPX,U.S. Dollar,CROX,PCTY,RNR,KRC,SEIC,XEC,THC,WWD,CASY,ORI,HOG,MAT,NVST,AMG,YETI,FR,STAA,SLAB,FFIN,FAF,OGE,SF,TTEK,HQY,CHDN,CNXC,BRKS,BRX,VAC,WH,ACC,EGP,SON,JEF,SKX,SRCL,JHG,ARWR,EME,PNFP,SLM,LHCG,PB,COHR,POST,TOL,DKS,FOXF,LITE,SNV,BJ,MAN,MDU,OLN,NYT,TXRH,BLD,FL,GMED,HALO,INGR,CFR,LFUS,THO,AYI,X,NCR,CACI,MSA,LSTR,CDK,JCOM,EXP,COR,EVR,PRI,MTZ,VVV,KNX,EQT,LPX,EXEL,HELE,NATI,CC,ACHC,AEO,DEI,SYNA,CUZ,SRC,SLG,VNT,CFX,TKR,KBR,MMS,VLY,RBC,AN,JBLU,TDC,FLS,RYN,NYCB,ADS,QDEL,OLLI,IDA,ASGN,NVT,GXO WI,GME,WING,ESNT,VSCO WI,GXO,VSCO,CIT,PRAH,IBKR,SNX,SAIA,IRDM,IART,PFGC,MEDP,n/a,VMI,APPS,TNDM,SGMS,PRGO,SMTC,CAR,BYD,PACW,GBCI,COG,WOLF,GT,OZK,NOV,UNM,CLH,CW,MTG,RRX,ZD,HFC,ASH,CADE,SUM
10/19/2021,0.0,0.61,0.68,0.48,0.66,0.32,0.76,0.66,0.0,0.6,0.5,0.65,0.0,0.56,0.51,0.44,0.43,0.55,0.5,0.46,0.45,0.45,0.49,0.0,0.35,0.44,0.5,0.4,0.44,0.36,0.57,0.42,0.39,0.52,0.42,0.47,0.46,0.48,0.54,0.4,0.41,0.39,0.39,0.42,0.39,0.44,0.32,0.39,0.38,0.33,0.38,0.4,0.35,0.38,0.43,0.38,0.42,0.43,0.34,0.39,0.35,0.0,0.49,0.34,0.3,0.0,0.41,0.3,0.37,0.29,0.33,0.35,0.35,0.33,0.35,0.3,0.28,0.37,0.33,0.33,0.34,0.35,0.34,0.25,0.44,0.34,0.42,0.3,0.31,0.27,0.27,0.32,0.38,0.25,0.33,0.37,0.37,0.0,0.35,0.47,0.29,0.3,0.27,0.0,0.28,0.31,0.29,0.29,0.24,0.29,0.26,0.27,0.32,0.3,0.23,0.24,0.26,0.34,0.28,0.32,0.37,0.0,0.37,0.33,0.31,0.29,0.28,0.32,0.3,0.3,0.25,0.34,0.25,0.26,0.32,0.29,0.26,0.32,0.0,0.0,0.29,0.26,0.26,0.29,0.32,0.27,0.27,0.28,0.33,0.25,0.26,0.29,0.38,0.26,0.3,0.0,0.25,0.23,0.27,0.29,0.29,0.26,0.31,0.25,0.23,0.27,0.0,0.25,0.23,0.0,0.25,0.26,0.25,0.27,0.0,0.26,0.33,0.26,0.26,0.29,0.23,0.23,0.0,0.0,0.0,0.24,0.26,0.25,0.24,0.0,0.24,0.26,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.48,0.0,0.23,0.0,0.33,0.0,0.0,0.0,0.26,0.0,0.28,0.0,0.0,0.3,0.0,0.37,0.0,0.31,0.35,0.34,0.25,0.0,0.29,0.23,0.23,0.24,0.0,0.42,0.0,0.0,0.24,0.23,0.0,0.0,0.23,0.4,0.25,0.23,0.0,0.0,68.44
10/20/2021,0.0,0.62,0.68,0.48,0.65,0.33,0.77,0.65,0.0,0.6,0.5,0.65,0.0,0.57,0.52,0.44,0.43,0.55,0.5,0.47,0.45,0.45,0.48,0.0,0.36,0.44,0.5,0.41,0.44,0.36,0.57,0.42,0.39,0.53,0.42,0.46,0.47,0.49,0.53,0.4,0.4,0.38,0.39,0.43,0.39,0.44,0.32,0.38,0.38,0.33,0.38,0.41,0.35,0.38,0.43,0.38,0.42,0.43,0.34,0.4,0.36,0.0,0.49,0.35,0.31,0.0,0.41,0.3,0.36,0.29,0.33,0.35,0.35,0.33,0.36,0.31,0.28,0.37,0.34,0.33,0.34,0.35,0.33,0.25,0.43,0.34,0.41,0.31,0.31,0.28,0.27,0.32,0.38,0.25,0.32,0.37,0.36,0.0,0.36,0.46,0.29,0.3,0.27,0.0,0.28,0.3,0.29,0.29,0.24,0.28,0.26,0.27,0.32,0.3,0.23,0.25,0.25,0.33,0.28,0.32,0.36,0.0,0.37,0.32,0.32,0.29,0.28,0.32,0.3,0.31,0.25,0.34,0.25,0.26,0.32,0.29,0.26,0.32,0.0,0.0,0.28,0.26,0.26,0.28,0.33,0.27,0.27,0.28,0.33,0.25,0.26,0.29,0.37,0.26,0.3,0.0,0.25,0.0,0.27,0.29,0.29,0.25,0.31,0.25,0.24,0.28,0.23,0.26,0.23,0.0,0.25,0.26,0.25,0.27,0.0,0.26,0.34,0.25,0.26,0.29,0.23,0.23,0.0,0.0,0.0,0.25,0.25,0.25,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.47,0.0,0.23,0.0,0.34,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.3,0.0,0.41,0.0,0.31,0.33,0.34,0.25,0.0,0.3,0.23,0.23,0.24,0.0,0.41,0.0,0.0,0.24,0.23,0.0,0.0,0.23,0.41,0.25,0.23,0.0,0.0,68.54
10/21/2021,0.0,0.63,0.67,0.49,0.66,0.33,0.77,0.66,0.0,0.58,0.5,0.65,0.0,0.58,0.51,0.44,0.44,0.55,0.5,0.49,0.46,0.45,0.49,0.0,0.36,0.45,0.51,0.42,0.43,0.36,0.56,0.42,0.39,0.53,0.42,0.46,0.47,0.49,0.53,0.39,0.4,0.38,0.39,0.44,0.39,0.43,0.32,0.38,0.37,0.33,0.37,0.41,0.35,0.38,0.43,0.38,0.41,0.43,0.33,0.4,0.35,0.0,0.5,0.35,0.31,0.0,0.41,0.31,0.36,0.29,0.34,0.35,0.34,0.33,0.35,0.31,0.28,0.36,0.33,0.32,0.34,0.35,0.33,0.25,0.43,0.34,0.41,0.31,0.31,0.28,0.27,0.33,0.37,0.25,0.33,0.38,0.38,0.0,0.37,0.47,0.28,0.3,0.27,0.0,0.28,0.3,0.29,0.29,0.24,0.29,0.26,0.27,0.32,0.31,0.23,0.25,0.25,0.33,0.28,0.33,0.36,0.0,0.37,0.33,0.32,0.29,0.28,0.32,0.3,0.31,0.25,0.34,0.24,0.26,0.32,0.29,0.26,0.32,0.0,0.0,0.28,0.26,0.26,0.29,0.34,0.27,0.27,0.28,0.33,0.25,0.26,0.31,0.37,0.26,0.31,0.0,0.25,0.0,0.27,0.29,0.29,0.25,0.31,0.24,0.23,0.27,0.23,0.26,0.0,0.0,0.25,0.26,0.26,0.27,0.0,0.26,0.35,0.25,0.26,0.28,0.23,0.0,0.0,0.0,0.0,0.24,0.26,0.25,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.23,0.0,0.48,0.0,0.23,0.0,0.35,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.3,0.0,0.41,0.0,0.31,0.32,0.34,0.25,0.0,0.31,0.23,0.23,0.24,0.0,0.42,0.0,0.0,0.24,0.23,0.23,0.0,0.23,0.41,0.24,0.23,0.0,0.0,68.66000000000001
10/22/2021,0.0,0.63,0.68,0.49,0.68,0.33,0.74,0.65,0.0,0.59,0.51,0.66,0.0,0.57,0.51,0.44,0.44,0.55,0.51,0.47,0.46,0.45,0.5,0.0,0.36,0.44,0.52,0.41,0.43,0.36,0.55,0.42,0.38,0.53,0.43,0.46,0.46,0.49,0.53,0.4,0.39,0.39,0.39,0.44,0.39,0.43,0.33,0.39,0.38,0.33,0.37,0.4,0.35,0.39,0.43,0.38,0.44,0.42,0.34,0.4,0.36,0.0,0.49,0.34,0.31,0.0,0.4,0.3,0.37,0.29,0.33,0.35,0.35,0.32,0.36,0.31,0.28,0.36,0.33,0.33,0.34,0.35,0.33,0.26,0.44,0.34,0.41,0.31,0.31,0.29,0.27,0.32,0.37,0.25,0.33,0.38,0.37,0.0,0.37,0.47,0.28,0.3,0.28,0.0,0.28,0.3,0.29,0.29,0.23,0.29,0.26,0.27,0.32,0.3,0.24,0.25,0.25,0.33,0.28,0.32,0.36,0.0,0.36,0.33,0.32,0.29,0.27,0.31,0.29,0.31,0.25,0.34,0.24,0.26,0.32,0.29,0.26,0.31,0.0,0.0,0.29,0.26,0.25,0.28,0.33,0.26,0.27,0.29,0.33,0.24,0.26,0.3,0.37,0.26,0.3,0.0,0.25,0.23,0.27,0.29,0.29,0.25,0.31,0.25,0.23,0.27,0.23,0.26,0.0,0.0,0.24,0.26,0.26,0.27,0.0,0.26,0.35,0.25,0.25,0.28,0.23,0.23,0.0,0.0,0.0,0.24,0.26,0.24,0.23,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.48,0.0,0.23,0.0,0.35,0.0,0.0,0.0,0.27,0.0,0.28,0.0,0.0,0.3,0.0,0.4,0.0,0.31,0.33,0.33,0.25,0.0,0.31,0.0,0.23,0.24,0.0,0.45,0.0,0.0,0.25,0.24,0.23,0.0,0.23,0.41,0.24,0.23,0.0,0.0,68.61
10/25/2021,0.0,0.62,0.71,0.47,0.66,0.34,0.77,0.65,0.0,0.58,0.52,0.66,0.0,0.58,0.51,0.43,0.44,0.55,0.5,0.47,0.45,0.47,0.49,0.0,0.36,0.44,0.51,0.43,0.43,0.36,0.57,0.42,0.38,0.52,0.42,0.44,0.47,0.49,0.53,0.4,0.39,0.38,0.38,0.44,0.4,0.42,0.32,0.39,0.38,0.33,0.38,0.4,0.35,0.38,0.43,0.4,0.45,0.42,0.34,0.42,0.35,0.0,0.5,0.34,0.3,0.0,0.41,0.3,0.37,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.29,0.36,0.33,0.33,0.35,0.37,0.33,0.25,0.43,0.33,0.42,0.3,0.31,0.3,0.26,0.31,0.37,0.25,0.32,0.39,0.38,0.0,0.38,0.48,0.28,0.3,0.28,0.0,0.31,0.3,0.29,0.29,0.23,0.29,0.26,0.28,0.33,0.31,0.24,0.25,0.26,0.34,0.28,0.32,0.36,0.0,0.36,0.32,0.33,0.28,0.27,0.31,0.29,0.31,0.24,0.34,0.25,0.26,0.32,0.28,0.26,0.31,0.23,0.0,0.29,0.25,0.25,0.29,0.33,0.26,0.26,0.29,0.33,0.23,0.26,0.3,0.38,0.25,0.31,0.0,0.25,0.0,0.27,0.3,0.3,0.24,0.3,0.24,0.24,0.27,0.23,0.27,0.0,0.0,0.24,0.26,0.26,0.27,0.0,0.26,0.38,0.26,0.25,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.24,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.46,0.0,0.23,0.0,0.35,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.29,0.0,0.41,0.0,0.32,0.33,0.33,0.25,0.0,0.32,0.0,0.23,0.25,0.0,0.43,0.23,0.23,0.24,0.23,0.23,0.0,0.23,0.42,0.24,0.0,0.23,0.0,68.76
10/26/2021,0.0,0.62,0.71,0.47,0.66,0.34,0.77,0.65,0.0,0.58,0.52,0.66,0.0,0.58,0.51,0.43,0.44,0.55,0.5,0.47,0.45,0.47,0.49,0.0,0.36,0.44,0.51,0.43,0.43,0.36,0.57,0.42,0.38,0.52,0.42,0.44,0.47,0.49,0.53,0.4,0.39,0.38,0.38,0.44,0.4,0.42,0.32,0.39,0.38,0.33,0.38,0.4,0.35,0.38,0.43,0.4,0.45,0.42,0.34,0.42,0.35,0.0,0.5,0.34,0.3,0.0,0.41,0.3,0.37,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.29,0.36,0.33,0.33,0.35,0.37,0.33,0.25,0.43,0.33,0.42,0.3,0.31,0.3,0.26,0.31,0.37,0.25,0.32,0.39,0.38,0.0,0.38,0.48,0.28,0.3,0.28,0.0,0.31,0.3,0.29,0.29,0.23,0.29,0.26,0.28,0.33,0.31,0.24,0.25,0.26,0.34,0.28,0.32,0.36,0.0,0.36,0.32,0.33,0.28,0.27,0.31,0.29,0.31,0.24,0.34,0.25,0.26,0.32,0.28,0.26,0.31,0.23,0.0,0.29,0.25,0.25,0.29,0.33,0.26,0.26,0.29,0.33,0.23,0.26,0.3,0.38,0.25,0.31,0.0,0.25,0.0,0.27,0.3,0.3,0.24,0.3,0.24,0.24,0.27,0.23,0.27,0.0,0.0,0.24,0.26,0.26,0.27,0.0,0.26,0.38,0.26,0.25,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.24,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.46,0.0,0.23,0.0,0.35,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.29,0.0,0.41,0.0,0.32,0.33,0.33,0.25,0.0,0.32,0.0,0.23,0.25,0.0,0.43,0.23,0.23,0.24,0.23,0.23,0.0,0.23,0.42,0.24,0.0,0.23,0.0,68.76
10/27/2021,0.0,0.61,0.71,0.47,0.65,0.34,0.78,0.65,0.0,0.58,0.52,0.66,0.0,0.58,0.5,0.43,0.43,0.56,0.5,0.46,0.44,0.47,0.49,0.0,0.36,0.44,0.52,0.43,0.43,0.36,0.57,0.42,0.38,0.52,0.43,0.43,0.48,0.49,0.54,0.4,0.44,0.38,0.39,0.44,0.4,0.41,0.31,0.39,0.39,0.33,0.38,0.4,0.34,0.38,0.43,0.4,0.43,0.41,0.33,0.41,0.36,0.0,0.5,0.34,0.3,0.0,0.41,0.31,0.38,0.3,0.33,0.35,0.35,0.32,0.36,0.31,0.29,0.33,0.33,0.33,0.35,0.37,0.33,0.25,0.43,0.33,0.41,0.29,0.31,0.29,0.26,0.3,0.37,0.24,0.33,0.38,0.38,0.0,0.38,0.47,0.28,0.3,0.28,0.0,0.31,0.3,0.29,0.29,0.23,0.29,0.26,0.28,0.33,0.31,0.24,0.25,0.27,0.33,0.28,0.33,0.37,0.23,0.36,0.32,0.33,0.29,0.27,0.31,0.29,0.31,0.24,0.34,0.25,0.26,0.32,0.28,0.27,0.3,0.23,0.0,0.29,0.25,0.26,0.29,0.34,0.26,0.26,0.29,0.34,0.0,0.26,0.33,0.37,0.25,0.33,0.0,0.25,0.23,0.26,0.3,0.3,0.23,0.3,0.25,0.23,0.27,0.23,0.27,0.0,0.0,0.24,0.26,0.26,0.27,0.0,0.26,0.38,0.26,0.25,0.27,0.0,0.0,0.0,0.0,0.0,0.24,0.25,0.24,0.24,0.0,0.24,0.27,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.26,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.26,0.23,0.0,0.43,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.29,0.0,0.41,0.0,0.3,0.33,0.34,0.25,0.0,0.32,0.0,0.23,0.25,0.0,0.42,0.23,0.0,0.24,0.23,0.23,0.0,0.23,0.41,0.25,0.0,0.0,0.0,68.69
10/28/2021,0.0,0.62,0.7,0.48,0.66,0.34,0.77,0.64,0.0,0.59,0.52,0.66,0.0,0.56,0.49,0.42,0.44,0.56,0.53,0.46,0.46,0.46,0.48,0.0,0.35,0.44,0.52,0.43,0.43,0.36,0.57,0.41,0.38,0.53,0.42,0.43,0.49,0.48,0.55,0.4,0.47,0.38,0.39,0.44,0.39,0.41,0.3,0.39,0.38,0.33,0.37,0.39,0.34,0.38,0.43,0.41,0.45,0.41,0.32,0.41,0.36,0.0,0.51,0.34,0.29,0.0,0.41,0.31,0.37,0.3,0.33,0.35,0.35,0.33,0.36,0.31,0.28,0.34,0.33,0.33,0.35,0.37,0.33,0.25,0.44,0.33,0.41,0.29,0.31,0.28,0.27,0.3,0.37,0.24,0.32,0.38,0.38,0.0,0.39,0.47,0.29,0.29,0.28,0.0,0.3,0.29,0.29,0.29,0.23,0.28,0.25,0.28,0.33,0.31,0.24,0.25,0.26,0.33,0.28,0.33,0.37,0.23,0.36,0.32,0.33,0.29,0.27,0.31,0.29,0.32,0.23,0.35,0.25,0.25,0.31,0.28,0.26,0.31,0.23,0.0,0.28,0.25,0.25,0.29,0.34,0.27,0.25,0.29,0.33,0.0,0.26,0.34,0.37,0.25,0.33,0.0,0.25,0.0,0.26,0.3,0.3,0.23,0.3,0.27,0.23,0.27,0.23,0.27,0.0,0.0,0.25,0.26,0.26,0.27,0.0,0.25,0.37,0.28,0.26,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.24,0.24,0.0,0.23,0.27,0.0,0.25,0.0,0.23,0.0,0.23,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.25,0.23,0.0,0.44,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.26,0.0,0.29,0.0,0.0,0.28,0.0,0.41,0.0,0.31,0.33,0.34,0.24,0.0,0.34,0.0,0.23,0.25,0.0,0.43,0.24,0.23,0.23,0.23,0.23,0.0,0.23,0.42,0.25,0.0,0.0,0.0,68.69
10/29/2021,0.0,0.63,0.71,0.48,0.67,0.35,0.76,0.65,0.0,0.6,0.52,0.67,0.0,0.56,0.5,0.42,0.44,0.55,0.53,0.46,0.46,0.47,0.48,0.0,0.34,0.44,0.52,0.43,0.43,0.36,0.57,0.4,0.38,0.52,0.42,0.43,0.49,0.48,0.54,0.4,0.48,0.38,0.39,0.44,0.39,0.4,0.31,0.39,0.38,0.32,0.38,0.39,0.34,0.38,0.44,0.41,0.44,0.41,0.33,0.41,0.35,0.22,0.5,0.35,0.29,0.0,0.41,0.31,0.37,0.29,0.34,0.34,0.35,0.34,0.36,0.31,0.28,0.34,0.33,0.32,0.35,0.37,0.33,0.25,0.44,0.33,0.42,0.27,0.31,0.28,0.27,0.29,0.37,0.25,0.32,0.38,0.38,0.0,0.39,0.48,0.3,0.3,0.28,0.0,0.3,0.29,0.28,0.29,0.0,0.29,0.25,0.28,0.34,0.31,0.23,0.26,0.27,0.33,0.28,0.33,0.38,0.23,0.36,0.32,0.33,0.29,0.27,0.31,0.3,0.32,0.24,0.35,0.25,0.25,0.32,0.28,0.26,0.31,0.23,0.0,0.29,0.25,0.25,0.29,0.33,0.27,0.25,0.29,0.33,0.0,0.26,0.34,0.37,0.26,0.33,0.0,0.25,0.0,0.26,0.3,0.29,0.23,0.3,0.27,0.0,0.27,0.23,0.27,0.0,0.0,0.24,0.26,0.26,0.27,0.0,0.25,0.37,0.28,0.25,0.28,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.24,0.24,0.0,0.23,0.27,0.0,0.25,0.0,0.23,0.0,0.0,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.25,0.23,0.0,0.45,0.0,0.22,0.0,0.35,0.0,0.0,0.0,0.26,0.0,0.3,0.0,0.0,0.28,0.25,0.41,0.0,0.3,0.34,0.35,0.24,0.0,0.33,0.0,0.23,0.25,0.0,0.44,0.0,0.23,0.23,0.23,0.23,0.0,0.23,0.42,0.25,0.0,0.22,0.0,68.8
11/01/2021,0.0,0.63,0.71,0.46,0.75,0.35,0.74,0.67,0.0,0.6,0.52,0.68,0.0,0.56,0.53,0.42,0.42,0.55,0.52,0.46,0.49,0.47,0.47,0.0,0.33,0.44,0.56,0.43,0.43,0.35,0.6,0.39,0.39,0.52,0.44,0.43,0.48,0.46,0.55,0.41,0.45,0.37,0.37,0.47,0.38,0.41,0.32,0.39,0.38,0.33,0.38,0.39,0.34,0.39,0.47,0.41,0.47,0.4,0.34,0.41,0.29,0.23,0.49,0.35,0.3,0.0,0.42,0.31,0.37,0.3,0.33,0.34,0.35,0.33,0.35,0.31,0.26,0.34,0.33,0.31,0.34,0.38,0.34,0.26,0.48,0.33,0.42,0.27,0.31,0.29,0.27,0.3,0.36,0.25,0.32,0.39,0.36,0.0,0.4,0.48,0.28,0.29,0.27,0.0,0.31,0.29,0.28,0.3,0.23,0.3,0.26,0.28,0.34,0.31,0.23,0.31,0.26,0.33,0.28,0.32,0.38,0.22,0.34,0.31,0.34,0.29,0.27,0.33,0.31,0.33,0.23,0.35,0.25,0.25,0.31,0.28,0.27,0.3,0.23,0.0,0.28,0.25,0.24,0.29,0.33,0.26,0.25,0.28,0.32,0.0,0.26,0.33,0.37,0.26,0.34,0.0,0.25,0.0,0.26,0.3,0.29,0.24,0.3,0.26,0.0,0.27,0.23,0.27,0.0,0.0,0.25,0.26,0.25,0.27,0.0,0.25,0.38,0.25,0.24,0.28,0.0,0.22,0.0,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.23,0.27,0.0,0.25,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.25,0.24,0.0,0.46,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.25,0.0,0.33,0.0,0.0,0.29,0.26,0.42,0.0,0.31,0.34,0.32,0.24,0.22,0.33,0.0,0.22,0.24,0.0,0.57,0.0,0.0,0.23,0.22,0.23,0.0,0.22,0.42,0.25,0.0,0.0,0.0,69.04
11/02/2021,0.0,0.63,0.71,0.46,0.75,0.35,0.74,0.67,0.0,0.6,0.52,0.68,0.0,0.56,0.53,0.42,0.42,0.55,0.52,0.46,0.49,0.47,0.47,0.0,0.33,0.44,0.56,0.43,0.43,0.35,0.6,0.39,0.39,0.52,0.44,0.43,0.48,0.46,0.55,0.41,0.45,0.37,0.37,0.47,0.38,0.41,0.32,0.39,0.38,0.33,0.38,0.39,0.34,0.39,0.47,0.41,0.47,0.4,0.34,0.41,0.29,0.23,0.49,0.35,0.3,0.0,0.42,0.31,0.37,0.3,0.33,0.34,0.35,0.33,0.35,0.31,0.26,0.34,0.33,0.31,0.34,0.38,0.34,0.26,0.48,0.33,0.42,0.27,0.31,0.29,0.27,0.3,0.36,0.25,0.32,0.39,0.36,0.0,0.4,0.48,0.28,0.29,0.27,0.0,0.31,0.29,0.28,0.3,0.23,0.3,0.26,0.28,0.34,0.31,0.23,0.31,0.26,0.33,0.28,0.32,0.38,0.22,0.34,0.31,0.34,0.29,0.27,0.33,0.31,0.33,0.23,0.35,0.25,0.25,0.31,0.28,0.27,0.3,0.23,0.0,0.28,0.25,0.24,0.29,0.33,0.26,0.25,0.28,0.32,0.0,0.26,0.33,0.37,0.26,0.34,0.0,0.25,0.0,0.26,0.3,0.29,0.24,0.3,0.26,0.0,0.27,0.23,0.27,0.0,0.0,0.25,0.26,0.25,0.27,0.0,0.25,0.38,0.25,0.24,0.28,0.0,0.22,0.0,0.0,0.0,0.23,0.27,0.24,0.24,0.0,0.23,0.27,0.0,0.25,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.25,0.24,0.0,0.46,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.25,0.0,0.33,0.0,0.0,0.29,0.26,0.42,0.0,0.31,0.34,0.32,0.24,0.22,0.33,0.0,0.22,0.24,0.0,0.57,0.0,0.0,0.23,0.22,0.23,0.0,0.22,0.42,0.25,0.0,0.0,0.0,69.04
11/03/2021,0.0,0.63,0.71,0.46,0.76,0.35,0.74,0.67,0.0,0.59,0.52,0.68,0.0,0.57,0.52,0.42,0.42,0.56,0.52,0.46,0.5,0.46,0.48,0.0,0.33,0.45,0.56,0.45,0.43,0.35,0.61,0.39,0.39,0.51,0.44,0.43,0.47,0.46,0.53,0.41,0.45,0.37,0.38,0.47,0.39,0.42,0.32,0.39,0.37,0.34,0.39,0.41,0.33,0.38,0.47,0.4,0.48,0.4,0.34,0.42,0.27,0.23,0.49,0.34,0.29,0.0,0.43,0.31,0.37,0.3,0.33,0.34,0.35,0.33,0.35,0.31,0.26,0.35,0.33,0.31,0.35,0.38,0.34,0.26,0.48,0.33,0.42,0.27,0.31,0.31,0.27,0.29,0.36,0.25,0.33,0.39,0.36,0.0,0.41,0.49,0.27,0.29,0.28,0.0,0.31,0.29,0.29,0.3,0.23,0.31,0.26,0.28,0.35,0.31,0.23,0.31,0.27,0.33,0.28,0.31,0.39,0.23,0.33,0.31,0.35,0.28,0.27,0.32,0.31,0.33,0.23,0.35,0.25,0.25,0.33,0.27,0.27,0.3,0.23,0.0,0.29,0.25,0.24,0.28,0.33,0.28,0.26,0.28,0.33,0.0,0.25,0.34,0.37,0.25,0.35,0.0,0.25,0.0,0.26,0.3,0.3,0.23,0.3,0.29,0.0,0.28,0.23,0.27,0.0,0.0,0.25,0.26,0.25,0.27,0.0,0.25,0.38,0.25,0.23,0.28,0.0,0.23,0.0,0.23,0.0,0.23,0.28,0.24,0.24,0.0,0.23,0.27,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.26,0.24,0.0,0.47,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.25,0.0,0.34,0.0,0.0,0.28,0.27,0.0,0.0,0.31,0.35,0.31,0.25,0.23,0.33,0.0,0.23,0.24,0.0,0.57,0.0,0.22,0.22,0.0,0.23,0.0,0.22,0.42,0.25,0.0,0.0,0.23,69.13
