,XTSLA,GME,M,PDCE,REZI,SIG,FHB,PPBI,NSIT,BKU,HP,ABG,BBBY,ABCB,SJI,ABM,ANF,AVA,SFNC,UFS,IBTX,SM,AGO,ISBC,ATI,ONB,CPE,GPI,PBH,OI,SITC,AEL,SANM,ADC,SBH,MYGN,ODP,RPAI,UCBI,DDD,BDN,COLB,B,EPC,HUBG,CADE,BCC,MGLN,LXP,UFPI,BLMN,KFY,SEM,TSE,IDCC,MTDR,SKYW,SYKE,ITRI,RLGY,MNRO,ROIC,XHR,PMT,AJRD,WRE,SHOO,DRH,ARI,FFBC,FBP,GMS,CORE,FMBI,NPO,RNST,AAT,KALU,AMCX,LNTH,ATGE,KRG,KN,CRS,GVA,SVC,HNI,PLAY,AAWW,ITGR,CBU,DLX,KLIC,WSFS,GNL,CNMD,AKR,ROG,PTEN,RRC,SMPL,AMN,FLOW,MTOR,MHO,WWW,JBT,NYMT,MDP,FUL,BRC,SBCF,BANR,OXM,UNF,NWN,PFS,EGBN,MD,HSC,ALGT,CAKE,GNW,RMBS,NWBI,VBTX,OII,HOPE,OMI,WIRE,ARNC,CLI,HTH,MOG.A,SWN,JJSF,KTB,TWO,ECPG,ARCB,AWR,GIII,CVBF,UVV,STAR,WTS,PLCE,OPI,MLI,HMN,TTMI,KAMN,PBF,STC,ALEX,AIN,IOSP,AIT,INDB,CFFN,GBX,GKOS,NBTB,FN,EAT,PBI,CXW,FBK,RAVN,HA,SKT,SWM,ACA,AXL,AIR,ENVA,SPXC,SXI,PLUS,FOE,PSMT,FCF,SSP,SCL,CWT,USCR,CCOI,KRA,HI,PLXS,WGO,AROC,BJRI,DRQ,GFF,SCHL,NTGR,MDC,DCOM,CVET,EIG,MATW,CUBI,PRA,STBA,SBSI,GWB,GPRE,FBNC,MEI,SAH,OFG,CTRE,SAFT,COKE,BRKL,CPK,DEA,DNOW,ADTN,VREX,INT,STRA,MSEX,UNIT,APOG,IRT,USD,CNK,TRMK,VRTV,HCC,THS,LGND,ASIX,HCSG,AMEH,SGH,BOOT,LPI,UNFI,FBC,TR5.,TBI,CHEF,NTCT,n/a,KAR,COOP,ESE,REGI,MTH,EBS,PRAA,BGS,MANT,GDOT,TDS,NEO,ENSG,CENTA,NMIH,GCP,LZB,EPRT,ASTE,AVNS,VIAV,RCII,PRLB,NKTR,MDRX,TREE,BIG,WDFC,CALM,LTC,MMSI,SHEN,AZZ,WABC,KWR,SHAK,LCII,BHLB,FORM,ANDE,ROCK,FELE,FCPT,AAON,BMI,PLAB,VRE,SUM
10/18/2021,0.85,0.0,1.25,0.84,0.59,0.79,0.66,0.72,0.56,0.69,0.58,0.71,0.27,0.62,0.44,0.54,0.42,0.49,0.58,0.49,0.48,0.64,0.65,0.62,0.38,0.5,0.4,0.61,0.51,0.4,0.52,0.45,0.45,0.41,0.31,0.42,0.35,0.51,0.52,0.31,0.41,0.55,0.36,0.34,0.42,0.5,0.38,0.39,0.44,0.38,0.34,0.44,0.31,0.0,0.37,0.46,0.45,0.0,0.27,0.39,0.34,0.38,0.35,0.35,0.31,0.38,0.34,0.34,0.35,0.4,0.5,0.34,0.0,0.39,0.32,0.37,0.35,0.3,0.23,0.28,0.33,0.32,0.3,0.28,0.32,0.33,0.29,0.26,0.39,0.31,0.36,0.27,0.29,0.46,0.28,0.31,0.33,0.29,0.3,0.46,0.29,0.37,0.33,0.31,0.3,0.27,0.32,0.29,0.41,0.29,0.26,0.35,0.35,0.25,0.29,0.25,0.34,0.33,0.25,0.24,0.28,0.25,0.37,0.25,0.31,0.35,0.25,0.32,0.2,0.37,0.26,0.25,0.24,0.25,0.26,0.23,0.22,0.25,0.27,0.39,0.26,0.21,0.27,0.21,0.31,0.3,0.22,0.22,0.26,0.3,0.25,0.0,0.24,0.32,0.3,0.23,0.23,0.26,0.3,0.27,0.25,0.0,0.28,0.25,0.0,0.21,0.2,0.28,0.21,0.0,0.0,0.0,0.2,0.0,0.0,0.23,0.0,0.22,0.25,0.0,0.0,0.24,0.0,0.21,0.22,0.0,0.2,0.26,0.0,0.0,0.22,0.2,0.0,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.23,0.22,0.21,0.22,0.21,0.33,0.24,0.0,0.2,0.24,0.0,0.2,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.0,0.0,0.0,0.0,0.0,0.39,0.37,0.24,0.24,0.38,0.0,0.22,0.32,0.0,0.0,0.0,0.21,0.22,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.53
10/19/2021,0.78,0.0,1.25,0.87,0.63,0.8,0.64,0.71,0.57,0.68,0.6,0.71,0.26,0.61,0.44,0.54,0.41,0.49,0.58,0.49,0.48,0.62,0.66,0.61,0.38,0.5,0.36,0.57,0.51,0.41,0.53,0.46,0.45,0.42,0.32,0.44,0.37,0.52,0.51,0.32,0.42,0.46,0.35,0.33,0.42,0.49,0.4,0.38,0.45,0.4,0.34,0.44,0.29,0.38,0.37,0.46,0.44,0.0,0.28,0.42,0.34,0.39,0.35,0.34,0.31,0.38,0.35,0.33,0.35,0.4,0.49,0.35,0.0,0.38,0.31,0.38,0.36,0.31,0.24,0.27,0.31,0.33,0.3,0.28,0.32,0.34,0.29,0.26,0.37,0.31,0.36,0.28,0.28,0.45,0.29,0.31,0.35,0.29,0.3,0.47,0.28,0.31,0.33,0.31,0.31,0.28,0.32,0.29,0.41,0.3,0.26,0.35,0.35,0.26,0.28,0.25,0.34,0.33,0.24,0.23,0.28,0.24,0.39,0.25,0.31,0.35,0.26,0.31,0.21,0.39,0.26,0.26,0.24,0.26,0.26,0.22,0.23,0.26,0.27,0.37,0.27,0.21,0.26,0.21,0.32,0.29,0.2,0.23,0.26,0.29,0.25,0.0,0.26,0.32,0.3,0.23,0.23,0.26,0.3,0.27,0.26,0.0,0.28,0.25,0.0,0.21,0.0,0.28,0.21,0.0,0.0,0.2,0.2,0.21,0.0,0.23,0.0,0.23,0.26,0.0,0.0,0.24,0.0,0.21,0.22,0.0,0.2,0.26,0.0,0.0,0.2,0.2,0.0,0.0,0.21,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.23,0.21,0.21,0.22,0.21,0.33,0.24,0.0,0.0,0.23,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.0,0.0,0.0,0.2,0.0,0.38,0.36,0.24,0.23,0.39,0.0,0.22,0.3,0.0,0.22,0.0,0.0,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4
10/20/2021,0.75,0.0,1.26,0.88,0.63,0.8,0.65,0.69,0.57,0.66,0.62,0.71,0.26,0.6,0.43,0.53,0.42,0.48,0.56,0.48,0.47,0.62,0.64,0.61,0.38,0.48,0.36,0.57,0.51,0.41,0.52,0.46,0.45,0.42,0.32,0.43,0.37,0.51,0.5,0.3,0.42,0.47,0.34,0.33,0.43,0.47,0.4,0.38,0.45,0.4,0.33,0.44,0.3,0.37,0.37,0.46,0.44,0.0,0.28,0.41,0.34,0.39,0.35,0.34,0.31,0.38,0.35,0.34,0.35,0.38,0.47,0.35,0.0,0.37,0.31,0.37,0.36,0.32,0.23,0.27,0.31,0.32,0.32,0.28,0.31,0.34,0.3,0.25,0.37,0.31,0.34,0.28,0.27,0.44,0.29,0.32,0.35,0.29,0.3,0.46,0.28,0.29,0.33,0.32,0.3,0.28,0.32,0.29,0.41,0.31,0.26,0.34,0.33,0.26,0.27,0.25,0.32,0.31,0.24,0.24,0.28,0.24,0.37,0.24,0.3,0.33,0.27,0.3,0.21,0.4,0.27,0.26,0.24,0.25,0.26,0.22,0.23,0.26,0.27,0.38,0.27,0.21,0.26,0.21,0.31,0.3,0.0,0.24,0.26,0.28,0.25,0.0,0.26,0.31,0.3,0.23,0.23,0.25,0.29,0.27,0.27,0.0,0.27,0.24,0.0,0.0,0.0,0.28,0.21,0.0,0.2,0.2,0.2,0.21,0.0,0.23,0.2,0.23,0.26,0.0,0.0,0.23,0.0,0.21,0.23,0.0,0.2,0.26,0.0,0.2,0.2,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.24,0.21,0.2,0.21,0.2,0.26,0.22,0.0,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.0,0.0,0.0,0.2,0.0,0.38,0.31,0.24,0.24,0.39,0.0,0.22,0.3,0.0,0.22,0.2,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.77000000000001
10/21/2021,0.75,0.0,1.48,0.87,0.63,0.81,0.65,0.68,0.57,0.65,0.65,0.72,0.27,0.6,0.43,0.52,0.42,0.47,0.55,0.48,0.47,0.63,0.64,0.61,0.37,0.48,0.36,0.56,0.51,0.41,0.52,0.46,0.45,0.42,0.32,0.44,0.38,0.51,0.5,0.31,0.42,0.47,0.34,0.33,0.43,0.47,0.41,0.38,0.45,0.4,0.33,0.44,0.3,0.38,0.36,0.48,0.43,0.0,0.28,0.41,0.34,0.39,0.36,0.34,0.31,0.38,0.35,0.35,0.35,0.38,0.47,0.35,0.0,0.37,0.31,0.36,0.36,0.32,0.23,0.27,0.31,0.32,0.31,0.28,0.31,0.33,0.29,0.25,0.37,0.3,0.34,0.28,0.28,0.43,0.28,0.32,0.35,0.29,0.31,0.46,0.28,0.29,0.33,0.31,0.31,0.28,0.32,0.29,0.41,0.31,0.26,0.33,0.33,0.26,0.27,0.25,0.31,0.31,0.24,0.24,0.28,0.24,0.37,0.25,0.3,0.33,0.27,0.3,0.21,0.4,0.26,0.26,0.24,0.25,0.25,0.22,0.23,0.26,0.27,0.38,0.26,0.22,0.26,0.21,0.31,0.3,0.2,0.24,0.26,0.28,0.25,0.0,0.26,0.31,0.3,0.23,0.23,0.26,0.29,0.26,0.26,0.0,0.27,0.24,0.0,0.0,0.0,0.28,0.21,0.0,0.2,0.0,0.2,0.21,0.0,0.23,0.2,0.23,0.26,0.0,0.0,0.23,0.0,0.2,0.22,0.0,0.2,0.26,0.0,0.0,0.21,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.24,0.2,0.2,0.2,0.2,0.27,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.0,0.0,0.0,0.2,0.0,0.38,0.31,0.25,0.25,0.38,0.0,0.22,0.3,0.0,0.21,0.2,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.92
10/22/2021,0.75,0.0,1.39,0.87,0.63,0.82,0.66,0.68,0.57,0.66,0.65,0.72,0.26,0.6,0.44,0.53,0.41,0.46,0.55,0.48,0.47,0.64,0.65,0.62,0.37,0.49,0.36,0.58,0.51,0.41,0.51,0.48,0.44,0.42,0.31,0.45,0.37,0.5,0.5,0.33,0.41,0.47,0.34,0.33,0.43,0.46,0.39,0.38,0.46,0.39,0.33,0.44,0.31,0.38,0.36,0.47,0.42,0.0,0.29,0.41,0.34,0.38,0.35,0.35,0.31,0.37,0.35,0.35,0.35,0.38,0.47,0.35,0.0,0.38,0.31,0.36,0.36,0.31,0.23,0.27,0.31,0.32,0.31,0.28,0.31,0.32,0.3,0.24,0.37,0.31,0.34,0.28,0.29,0.43,0.28,0.32,0.35,0.29,0.31,0.47,0.28,0.29,0.34,0.31,0.31,0.28,0.32,0.29,0.41,0.3,0.26,0.33,0.33,0.25,0.28,0.25,0.31,0.31,0.24,0.24,0.28,0.24,0.38,0.25,0.3,0.33,0.26,0.3,0.21,0.4,0.25,0.26,0.24,0.25,0.25,0.22,0.22,0.26,0.27,0.38,0.26,0.21,0.26,0.21,0.31,0.31,0.2,0.24,0.27,0.28,0.25,0.0,0.26,0.32,0.31,0.23,0.23,0.26,0.29,0.26,0.26,0.0,0.27,0.24,0.0,0.0,0.0,0.28,0.21,0.0,0.21,0.0,0.2,0.21,0.0,0.23,0.2,0.23,0.26,0.0,0.0,0.23,0.0,0.2,0.22,0.0,0.2,0.26,0.0,0.2,0.21,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.24,0.2,0.2,0.21,0.2,0.27,0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.0,0.0,0.0,0.2,0.0,0.38,0.31,0.25,0.24,0.38,0.0,0.22,0.3,0.0,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.89
10/25/2021,0.75,0.0,1.36,0.87,0.65,0.82,0.66,0.7,0.58,0.65,0.64,0.77,0.26,0.62,0.45,0.53,0.41,0.46,0.59,0.48,0.48,0.63,0.67,0.62,0.36,0.49,0.34,0.63,0.52,0.4,0.51,0.48,0.44,0.42,0.32,0.44,0.37,0.0,0.51,0.32,0.41,0.47,0.34,0.33,0.44,0.44,0.4,0.38,0.45,0.43,0.32,0.42,0.31,0.38,0.36,0.47,0.42,0.0,0.29,0.4,0.35,0.38,0.35,0.35,0.32,0.37,0.36,0.34,0.36,0.38,0.48,0.35,0.0,0.38,0.32,0.36,0.36,0.28,0.23,0.27,0.32,0.0,0.32,0.27,0.31,0.32,0.3,0.25,0.38,0.32,0.35,0.28,0.31,0.44,0.28,0.32,0.35,0.3,0.3,0.46,0.28,0.3,0.35,0.31,0.32,0.29,0.33,0.29,0.41,0.31,0.26,0.33,0.34,0.26,0.26,0.25,0.31,0.31,0.25,0.24,0.28,0.23,0.38,0.25,0.3,0.33,0.26,0.3,0.22,0.39,0.25,0.26,0.24,0.25,0.25,0.22,0.24,0.26,0.28,0.39,0.26,0.21,0.26,0.21,0.31,0.31,0.2,0.23,0.29,0.28,0.25,0.0,0.25,0.32,0.31,0.23,0.23,0.26,0.29,0.27,0.26,0.0,0.27,0.24,0.0,0.0,0.0,0.28,0.21,0.0,0.21,0.0,0.2,0.21,0.0,0.23,0.2,0.23,0.26,0.2,0.0,0.23,0.0,0.21,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.21,0.2,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.35,0.28,0.0,0.21,0.0,0.21,0.0,0.37,0.31,0.26,0.23,0.38,0.0,0.22,0.26,0.0,0.2,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8
10/26/2021,0.76,0.0,1.38,0.9,0.65,0.83,0.67,0.71,0.57,0.64,0.64,0.77,0.26,0.63,0.45,0.52,0.41,0.46,0.59,0.48,0.48,0.65,0.67,0.63,0.35,0.49,0.35,0.63,0.52,0.39,0.51,0.49,0.43,0.42,0.32,0.44,0.36,0.0,0.52,0.31,0.41,0.47,0.34,0.33,0.46,0.43,0.4,0.38,0.45,0.43,0.31,0.42,0.31,0.39,0.36,0.48,0.41,0.0,0.29,0.39,0.34,0.39,0.35,0.35,0.32,0.37,0.36,0.34,0.36,0.39,0.49,0.35,0.0,0.38,0.32,0.36,0.36,0.28,0.22,0.27,0.32,0.0,0.32,0.27,0.32,0.32,0.31,0.26,0.38,0.32,0.35,0.28,0.3,0.44,0.29,0.33,0.35,0.29,0.3,0.48,0.3,0.29,0.35,0.3,0.32,0.29,0.32,0.29,0.41,0.31,0.26,0.34,0.35,0.25,0.26,0.25,0.31,0.31,0.25,0.24,0.27,0.23,0.38,0.25,0.3,0.33,0.27,0.3,0.23,0.41,0.25,0.26,0.24,0.25,0.26,0.22,0.24,0.26,0.27,0.39,0.26,0.22,0.26,0.21,0.31,0.31,0.2,0.23,0.29,0.28,0.25,0.0,0.26,0.32,0.31,0.23,0.24,0.26,0.3,0.27,0.26,0.0,0.27,0.24,0.0,0.0,0.0,0.29,0.21,0.0,0.21,0.0,0.2,0.2,0.2,0.22,0.2,0.23,0.25,0.0,0.0,0.23,0.0,0.21,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.21,0.21,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.35,0.28,0.0,0.21,0.0,0.21,0.0,0.38,0.32,0.26,0.23,0.37,0.0,0.22,0.26,0.0,0.2,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.02
10/27/2021,0.76,0.0,1.38,0.9,0.65,0.83,0.67,0.71,0.57,0.64,0.64,0.77,0.26,0.63,0.45,0.52,0.41,0.46,0.59,0.48,0.48,0.65,0.67,0.63,0.35,0.49,0.35,0.63,0.52,0.39,0.51,0.49,0.43,0.42,0.32,0.44,0.36,0.0,0.52,0.31,0.41,0.47,0.34,0.33,0.46,0.43,0.4,0.38,0.45,0.43,0.31,0.42,0.31,0.39,0.36,0.48,0.41,0.0,0.29,0.39,0.34,0.39,0.35,0.35,0.32,0.37,0.36,0.34,0.36,0.39,0.49,0.35,0.0,0.38,0.32,0.36,0.36,0.28,0.22,0.27,0.32,0.0,0.32,0.27,0.32,0.32,0.31,0.26,0.38,0.32,0.35,0.28,0.3,0.44,0.29,0.33,0.35,0.29,0.3,0.48,0.3,0.29,0.35,0.3,0.32,0.29,0.32,0.29,0.41,0.31,0.26,0.34,0.35,0.25,0.26,0.25,0.31,0.31,0.25,0.24,0.27,0.23,0.38,0.25,0.3,0.33,0.27,0.3,0.23,0.41,0.25,0.26,0.24,0.25,0.26,0.22,0.24,0.26,0.27,0.39,0.26,0.22,0.26,0.21,0.31,0.31,0.2,0.23,0.29,0.28,0.25,0.0,0.26,0.32,0.31,0.23,0.24,0.26,0.3,0.27,0.26,0.0,0.27,0.24,0.0,0.0,0.0,0.29,0.21,0.0,0.21,0.0,0.2,0.2,0.2,0.22,0.2,0.23,0.25,0.0,0.0,0.23,0.0,0.21,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.21,0.21,0.21,0.21,0.27,0.22,0.0,0.0,0.23,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.35,0.28,0.0,0.21,0.0,0.21,0.0,0.38,0.32,0.26,0.23,0.37,0.0,0.22,0.26,0.0,0.2,0.21,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.02
10/28/2021,0.75,0.0,1.38,0.91,0.65,0.83,0.65,0.7,0.57,0.64,0.63,0.75,0.26,0.63,0.44,0.53,0.42,0.46,0.58,0.48,0.48,0.68,0.67,0.62,0.33,0.5,0.37,0.63,0.52,0.38,0.52,0.48,0.44,0.42,0.32,0.44,0.37,0.0,0.51,0.33,0.41,0.47,0.34,0.33,0.45,0.42,0.4,0.38,0.45,0.44,0.31,0.43,0.3,0.4,0.36,0.48,0.41,0.0,0.29,0.4,0.34,0.39,0.35,0.34,0.31,0.37,0.37,0.35,0.35,0.39,0.5,0.35,0.0,0.38,0.32,0.36,0.36,0.27,0.21,0.27,0.32,0.0,0.32,0.26,0.32,0.31,0.27,0.26,0.38,0.32,0.35,0.28,0.3,0.42,0.28,0.32,0.34,0.3,0.31,0.51,0.31,0.29,0.35,0.3,0.31,0.29,0.32,0.29,0.41,0.31,0.26,0.34,0.34,0.25,0.26,0.25,0.31,0.3,0.25,0.24,0.27,0.23,0.37,0.25,0.3,0.33,0.27,0.3,0.22,0.42,0.25,0.26,0.25,0.25,0.27,0.22,0.24,0.26,0.28,0.4,0.27,0.22,0.26,0.21,0.31,0.31,0.21,0.22,0.31,0.28,0.25,0.0,0.26,0.32,0.31,0.23,0.23,0.27,0.29,0.26,0.26,0.0,0.27,0.23,0.0,0.0,0.0,0.29,0.21,0.0,0.2,0.0,0.21,0.2,0.0,0.22,0.0,0.23,0.26,0.0,0.0,0.23,0.0,0.2,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.22,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.25,0.21,0.21,0.21,0.21,0.27,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.0,0.21,0.0,0.21,0.0,0.37,0.31,0.26,0.23,0.36,0.0,0.23,0.26,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.94
10/29/2021,1.07,0.0,1.41,0.92,0.63,0.8,0.65,0.73,0.57,0.64,0.63,0.7,0.26,0.65,0.44,0.51,0.42,0.5,0.58,0.5,0.45,0.71,0.67,0.62,0.33,0.51,0.38,0.59,0.52,0.37,0.52,0.48,0.44,0.43,0.31,0.42,0.36,0.0,0.54,0.33,0.4,0.48,0.34,0.33,0.46,0.42,0.39,0.4,0.45,0.44,0.31,0.44,0.29,0.4,0.36,0.5,0.41,0.0,0.29,0.4,0.34,0.38,0.35,0.34,0.3,0.37,0.37,0.34,0.34,0.41,0.52,0.35,0.0,0.4,0.32,0.37,0.36,0.27,0.21,0.27,0.32,0.0,0.32,0.26,0.32,0.3,0.28,0.26,0.38,0.32,0.36,0.27,0.3,0.44,0.28,0.32,0.35,0.3,0.32,0.51,0.32,0.29,0.35,0.29,0.31,0.29,0.32,0.29,0.41,0.31,0.26,0.36,0.36,0.25,0.26,0.25,0.32,0.31,0.25,0.23,0.27,0.23,0.38,0.25,0.31,0.35,0.27,0.31,0.22,0.41,0.24,0.26,0.24,0.25,0.27,0.22,0.25,0.25,0.28,0.4,0.27,0.22,0.27,0.21,0.33,0.31,0.2,0.22,0.31,0.29,0.26,0.0,0.26,0.33,0.31,0.23,0.23,0.27,0.3,0.26,0.24,0.0,0.28,0.23,0.0,0.0,0.0,0.28,0.21,0.0,0.2,0.0,0.2,0.0,0.2,0.21,0.2,0.23,0.25,0.0,0.0,0.24,0.0,0.21,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.21,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.26,0.21,0.21,0.23,0.22,0.28,0.3,0.0,0.0,0.24,0.0,0.2,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.36,0.28,0.0,0.21,0.0,0.21,0.0,0.37,0.32,0.25,0.23,0.37,0.0,0.22,0.26,0.0,0.2,0.21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.60000000000001
