,AAPL,MSFT,AMZN,FB,GOOGL,GOOG,BRK.B,JPM,TSLA,JNJ,NVDA,UNH,V,HD,PG,DIS,BAC,MA,PYPL,CMCSA,XOM,ADBE,VZ,INTC,CSCO,NFLX,CRM,PFE,KO,T,ABT,PEP,CVX,ABBV,WMT,WFC,AVGO,MRK,TMO,ACN,TXN,MCD,NKE,MDT,COST,C,DHR,HON,LLY,LIN,UPS,QCOM,UNP,PM,BMY,ORCL,NEE,LOW,AMGN,MS,BA,RTX,SBUX,CAT,IBM,GS,AMAT,BLK,GE,INTU,MMM,AMT,TGT,CVS,DE,SCHW,AXP,ISRG,CHTR,ANTM,AMD,BKNG,LMT,MU,NOW,LRCX,FIS,MO,SPGI,CI,MDLZ,PLD,ZTS,ADP,SYK,TFC,USB,GILD,TMUS,PNC,CCI,TJX,CME,DUK,FDX,CB,CSX,COP,ATVI,GM,COF,CL,NSC,EL,MMC,BDX,FISV,SHW,SO,ITW,APD,EQIX,ICE,ADSK,FCX,D,ADI,BSX,EW,ILMN,NEM,NXPI,PGR,ETN,EMR,AON,GPN,HCA,F,NOC,HUM,WM,VRTX,MCO,ECL,REGN,DOW,DG,MET,KLAC,JCI,IDXX,ROP,EOG,TWTR,IQV,AIG,DD,ROST,TEL,LHX,TT,KMB,EXC,GD,SLB,TROW,PSA,CNC,AEP,SRE,DLR,PPG,ALGN,PRU,MCHP,SPG,A,BK,BAX,ALL,SYY,EA,STZ,BIIB,APTV,APH,TRV,MPC,PH,EBAY,INFO,ALXN,SNPS,MSCI,CMG,GIS,MAR,XEL,CMI,DXCM,CARR,ORLY,CDNS,WBA,n/a,MRNA,FTNT,RMD,MSI,CTSH,SBAC,DFS,MTCH,SIVB,XLNX,PXD,SUM
11/24/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
11/25/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
11/26/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
11/29/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
11/30/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/01/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/02/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/06/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/07/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/08/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/09/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/10/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
12/13/2021,6.0,6.35,3.75,1.97,2.27,2.13,1.36,1.29,2.3,1.09,1.62,1.11,0.9,1.01,0.89,0.78,0.9,0.75,0.7,0.6,0.7,0.79,0.56,0.51,0.6,0.77,0.74,0.63,0.56,0.46,0.58,0.57,0.56,0.52,0.54,0.54,0.56,0.57,0.64,0.58,0.44,0.47,0.55,0.41,0.55,0.36,0.51,0.38,0.52,0.42,0.4,0.38,0.4,0.38,0.33,0.4,0.43,0.42,0.3,0.38,0.29,0.34,0.32,0.28,0.29,0.36,0.32,0.34,0.29,0.44,0.26,0.33,0.33,0.3,0.25,0.31,0.29,0.33,0.22,0.27,0.37,0.25,0.21,0.2,0.35,0.2,0.17,0.21,0.29,0.19,0.22,0.27,0.26,0.24,0.23,0.22,0.21,0.21,0.17,0.23,0.2,0.2,0.2,0.2,0.15,0.22,0.21,0.25,0.16,0.2,0.17,0.16,0.18,0.19,0.22,0.18,0.15,0.2,0.17,0.17,0.17,0.19,0.2,0.18,0.14,0.16,0.24,0.16,0.19,0.16,0.11,0.14,0.14,0.17,0.15,0.18,0.11,0.16,0.17,0.14,0.15,0.16,0.12,0.17,0.14,0.17,0.11,0.13,0.12,0.15,0.13,0.14,0.13,0.14,0.11,0.13,0.13,0.0,0.1,0.12,0.12,0.11,0.11,0.13,0.12,0.12,0.13,0.13,0.11,0.11,0.1,0.11,0.0,0.12,0.11,0.1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.1,0.11,0.0,0.13,0.13,0.0,0.13,0.14,0.13,0.0,0.11,0.0,0.0,0.15,0.12,0.11,0.12,0.0,0.4,0.31,0.12,0.0,0.11,0.1,0.0,0.0,0.11,0.11,0.11,0.11,83.92
